[2026-02-19 01:58:49] | AUDIT | admin_panel | 1 | root | - | login_success | Login admin completato |  | {}
[2026-02-19 21:52:06] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | message | 4rgtbrt |  | {"content_type":"text"}
[2026-02-19 21:52:06] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Inserisci una quantità valida (numero maggiore di zero). |  | {"type":"text"}
[2026-02-19 21:52:07] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | message | rfgvbrt4 |  | {"content_type":"text"}
[2026-02-19 21:52:07] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Inserisci una quantità valida (numero maggiore di zero). |  | {"type":"text"}
[2026-02-19 21:52:08] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | message | rfgtfr |  | {"content_type":"text"}
[2026-02-19 21:52:08] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Inserisci una quantità valida (numero maggiore di zero). |  | {"type":"text"}
[2026-02-19 21:52:10] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | message | 435 |  | {"content_type":"text"}
[2026-02-19 21:52:10] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Inserisci il colore preferito. |  | {"type":"text"}
[2026-02-19 21:52:11] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | message | gfb |  | {"content_type":"text"}
[2026-02-19 21:52:11] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Metodo di pagamento preferito? |  | {"type":"text"}
[2026-02-19 21:52:12] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | message | fre |  | {"content_type":"text"}
[2026-02-19 21:52:13] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Inserisci l'indirizzo di consegna.
Puoi scrivere 'stesso' per riusare: - |  | {"type":"text"}
[2026-02-19 21:52:14] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | message | rfg |  | {"content_type":"text"}
[2026-02-19 21:52:14] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Note aggiuntive? (scrivi - se nessuna) |  | {"type":"text"}
[2026-02-19 21:52:15] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | message | fre |  | {"content_type":"text"}
[2026-02-19 21:52:15] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Articolo aggiunto al carrello.

🛒 Carrello attuale

1. Drug 1
   Qta: 435
   Colore: gfb
   Pagamento: fre
   Indirizzo: rfg
   Note: fre |  | {"type":"text"}
[2026-02-19 21:52:17] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | order:submit |  | {"callback":true}
[2026-02-19 21:52:17] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | order_submit | 🛒 Nuova richiesta ordine

1. Drug 1
   Quantità: 435
   Colore: gfb
   Pagamento: fre
   Indirizzo: rfg
   Note: fre |  | {"chat_id":14,"items":1}
[2026-02-19 21:52:17] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ordine inviato. Un amministratore ti risponderà in questa chat. |  | {"type":"text"}
[2026-02-19 21:52:20] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat -> 200 |  | {"endpoint":"chats","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:52:20] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat -> 200 |  | {"endpoint":"chats","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:52:21] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat/14 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:52:26] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | La tua richiesta è stata chiusa dall'amministratore.
Se hai ancora bisogno, apri una nuova chat da Supporto. |  | {"type":"text"}
[2026-02-19 21:52:26] | AUDIT | admin_panel | 1 | luca | - | admin_request | POST /chat/14/close -> 302 |  | {"endpoint":"chat_close","query":"","status":302,"remote_addr":"95.233.46.126"}
[2026-02-19 21:52:26] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat/14 -> 200 |  | {"endpoint":"chat_detail","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:52:28] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat -> 200 |  | {"endpoint":"chats","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:52:32] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-19 21:52:32] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-19 21:52:32] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-19 21:52:33] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:2 |  | {"callback":true}
[2026-02-19 21:52:33] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Per contattarci avvia una chat usando il tasto qui sotto, ti risponderemo asap |  | {"type":"text"}
[2026-02-19 21:52:33] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Supporto | Start > Supporto | {"node_id":3}
[2026-02-19 21:52:34] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:22 |  | {"callback":true}
[2026-02-19 21:52:34] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Chat avviata. Scrivi qui il tuo messaggio per l'amministratore.
Per chiudere rapidamente usa /close. |  | {"type":"text"}
[2026-02-19 21:52:35] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-19 21:52:36] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-19 21:52:36] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-19 21:52:36] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:2 |  | {"callback":true}
[2026-02-19 21:52:37] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Per contattarci avvia una chat usando il tasto qui sotto, ti risponderemo asap |  | {"type":"text"}
[2026-02-19 21:52:37] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Supporto | Start > Supporto | {"node_id":3}
[2026-02-19 21:52:37] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:22 |  | {"callback":true}
[2026-02-19 21:52:37] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Chat avviata. Scrivi qui il tuo messaggio per l'amministratore.
Per chiudere rapidamente usa /close. |  | {"type":"text"}
[2026-02-19 21:52:40] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat -> 200 |  | {"endpoint":"chats","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:52:42] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | chat:close |  | {"callback":true}
[2026-02-19 21:52:42] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Chat chiusa. Puoi riaprirla da Supporto quando vuoi. |  | {"type":"text"}
[2026-02-19 21:52:50] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /chat -> 200 |  | {"endpoint":"chats","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:52:56] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-19 21:52:56] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-19 21:52:56] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-19 21:52:58] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /utenti -> 200 |  | {"endpoint":"users_page","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:52:58] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /utenti/sospesi -> 200 |  | {"endpoint":"banned_users_page","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:53:00] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /dashboard -> 200 |  | {"endpoint":"dashboard","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:53:01] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /menu -> 200 |  | {"endpoint":"menu_builder","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:53:02] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /dashboard -> 200 |  | {"endpoint":"dashboard","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:53:19] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-19 21:53:19] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-19 21:53:19] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-19 21:53:21] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /dashboard -> 200 |  | {"endpoint":"dashboard","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:53:24] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /dashboard -> 200 |  | {"endpoint":"dashboard","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:53:26] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /menu -> 200 |  | {"endpoint":"menu_builder","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:53:30] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /stats -> 200 |  | {"endpoint":"stats","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:53:31] | AUDIT | admin_panel | 1 | luca | - | admin_request | GET /impostazioni -> 200 |  | {"endpoint":"settings_page","query":"","status":200,"remote_addr":"95.233.46.126"}
[2026-02-19 21:56:16] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-19 21:56:16] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-19 21:56:16] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-19 21:56:17] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:2 |  | {"callback":true}
[2026-02-19 21:56:17] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Per contattarci avvia una chat usando il tasto qui sotto, ti risponderemo asap |  | {"type":"text"}
[2026-02-19 21:56:17] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Supporto | Start > Supporto | {"node_id":3}
[2026-02-19 21:56:18] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:22 |  | {"callback":true}
[2026-02-19 21:56:18] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Chat avviata. Scrivi qui il tuo messaggio per l'amministratore.
Per chiudere rapidamente usa /close. |  | {"type":"text"}
[2026-02-19 21:56:20] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /close |  | {"content_type":"text"}
[2026-02-19 21:56:20] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Chat chiusa. Puoi riaprirla da Supporto quando vuoi. |  | {"type":"text"}
[2026-02-19 21:56:21] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /close |  | {"content_type":"text"}
[2026-02-19 21:56:21] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Non hai chat attive. |  | {"type":"text"}
[2026-02-19 21:56:23] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-19 21:56:23] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-19 21:56:23] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-19 22:50:25] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-19 22:50:25] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-19 22:50:25] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-19 22:50:26] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:2 |  | {"callback":true}
[2026-02-19 22:50:26] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Per contattarci avvia una chat usando il tasto qui sotto, ti risponderemo asap |  | {"type":"text"}
[2026-02-19 22:50:26] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Supporto | Start > Supporto | {"node_id":3}
[2026-02-19 22:50:27] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | nav:home |  | {"callback":true}
[2026-02-19 22:50:28] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-19 22:50:28] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-20 00:38:07] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-20 00:38:07] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-20 00:38:07] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-20 01:47:55] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-20 01:47:55] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-20 01:47:55] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
[2026-02-20 01:47:56] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:2 |  | {"callback":true}
[2026-02-20 01:47:56] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Per contattarci avvia una chat usando il tasto qui sotto, ti risponderemo asap |  | {"type":"text"}
[2026-02-20 01:47:56] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Supporto | Start > Supporto | {"node_id":3}
[2026-02-20 01:47:57] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | button | btn:22 |  | {"callback":true}
[2026-02-20 01:47:57] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Chat avviata. Scrivi qui il tuo messaggio per l'amministratore.
Per chiudere rapidamente usa /close. |  | {"type":"text"}
[2026-02-20 01:47:58] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /close |  | {"content_type":"text"}
[2026-02-20 01:47:58] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Chat chiusa. Puoi riaprirla da Supporto quando vuoi. |  | {"type":"text"}
[2026-02-20 01:47:59] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /close |  | {"content_type":"text"}
[2026-02-20 01:48:00] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Non hai chat attive. |  | {"type":"text"}
[2026-02-20 01:48:02] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | command | /start |  | {"chat_id":1139032145}
[2026-02-20 01:48:02] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | bot_outgoing | Ciao! 👋

Benvenuto nel nostro bot
Seleziona una sezione per continuare. |  | {"type":"text"}
[2026-02-20 01:48:02] | INFO | telegram_bot | 1139032145 | OverloadedTech | ovtd | menu_view | Start | Start | {"node_id":1}
